danceability,artist_name,song_id,track_name,key,energy,acousticness,duration_ms,loudness,speechiness,tempo,pais
0.801,reezy,1t3DUBo9FDyH8vROTU4fAi,EXPENSIVE SHIT,10,0.707,0.0415,179623,-6.298,0.415,150.006,SWI
0.8,EAZ,4i81SNeu64liIEAytWqIOK,Juicy,9,0.67,0.156,165066,-5.74,0.0671,100.981,SWI
0.715,Metro Boomin,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),1,0.62,0.417,221520,-6.005,0.0484,97.95,SWI
0.52,Harry Styles,4Dvkj6JhhA12EX05fT7y2e,As It Was,6,0.731,0.342,167303,-5.338,0.0557,173.93,SWI
0.635,Marco Mengoni,4eI0ncpnZuv4A3ssTJRSDY,Due Vite,2,0.541,0.4,225653,-6.157,0.0314,116.938,SWI
0.616,HoodBlaq,1ZKMMvWLhxXlk7VXqS7YRG,PASS AUF,3,0.646,0.158,205994,-5.349,0.0662,124.772,SWI
0.697,OneRepublic,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,0,0.802,0.0988,148120,-6.412,0.0456,139.951,SWI
0.602,David Guetta,3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,7,0.91,0.00126,140018,-3.404,0.0308,127.944,SWI
0.793,Ed Sheeran,3p7XQpdt8Dr6oMXSvRZ9bg,Eyes Closed,11,0.52,0.246,194926,-7.457,0.0696,107.014,SWI
0.633,Macklemore,22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton),2,0.927,0.0267,258432,-4.468,0.0839,146.097,SWI
0.621,Bizarrap,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",2,0.782,0.0125,198938,-5.548,0.044,128.033,SWI
0.738,Butrint Imeri,3GmMr6bhIzmtyjeb5ru0tD,Diskoteka,9,0.705,0.145,174625,-4.178,0.0312,91.02,SWI
0.573,Libianca,26b3oVLrRUaaybJulow9kz,People,10,0.422,0.551,184791,-7.621,0.0678,124.357,SWI
0.814,Rema,3BnDvpeuGOj21Ir2aVEtQo,Calm Down,11,0.789,0.365,219669,-6.29,0.0405,107.003,SWI
0.618,RAF Camora,4taclmQm9wFcK4dKQjR5ny,All Night,9,0.84,0.0822,153675,-6.213,0.164,97.704,SWI
0.792,Ayra Starr,1xs8bOvm3IzEYmcLJVOc34,Rush,1,0.503,0.0369,185093,-8.044,0.0626,99.97,SWI
0.705,Tiësto,3IhM5Mber8KA0NaRNpK2px,Lay Low,9,0.663,0.18,140160,-5.289,0.0367,124.988,SWI
0.565,Rosa Linn,6zJejIfVYLgjud3lTk4DLB,SNAP,0,0.636,0.107,179551,-8.198,0.0638,170.01,SWI
0.799,Rema,1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),11,0.802,0.429,239318,-5.196,0.0371,107.008,SWI
0.712,Sam Smith,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),2,0.463,0.011,156943,-7.399,0.0797,131.199,SWI
0.647,Samra,6VzzDH0vafw2Lwye7pvlaC,Müde,11,0.767,0.151,182529,-6.436,0.388,100.079,SWI
0.624,Nimo,2xve0qJZJkcJD4BlwXg1xs,Du,1,0.615,0.0567,174084,-7.407,0.231,142.469,SWI
0.783,FIFTY FIFTY,7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,11,0.592,0.435,174253,-8.332,0.0331,120.018,SWI
0.671,Lost Frequencies,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,6,0.636,0.515,148197,-8.117,0.103,120.966,SWI
0.616,Felix Jaehn,5YdnOm5990Kfq1Jodws98B,Call It Love,5,0.841,0.0559,154561,-4.779,0.076,110.029,SWI
0.687,Ninho,7DOqkqVZuvPhKIAtVXjZo1,Freestyle LVL UP 2,11,0.824,0.293,149065,-5.066,0.365,187.544,SWI
0.841,Apache 207,0pC6XqDVKQC4czY2bgF7nj,Neunzig,5,0.818,0.00113,145607,-4.682,0.0465,129.002,SWI
0.867,Naps,2f8JQJctq8LZtaq6Hgdgb8,C'est carré le S,0,0.723,0.281,201533,-4.276,0.125,135.033,SWI
0.72,KAROL G,0DWdj2oZMBFSzRsi2Cvfzf,TQG,4,0.63,0.673,199440,-3.547,0.277,179.974,SWI
0.811,Capital Bra,5X0ANp8KSvFqM59xAvhIpk,Bentley in weiss,8,0.669,0.102,134090,-6.92,0.338,95.005,SWI
0.71,Heuss L'enfoiré,5BfCoUcWNXcpyJfjXRIeyC,Moulaga,7,0.699,0.327,179868,-4.664,0.1,125.051,SWI
0.686,Eminem,1v7L65Lzy0j0vdpRjJewt1,Lose Yourself,2,0.735,0.00921,322227,-4.616,0.264,171.355,SWI
0.501,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,1,0.405,0.751,182161,-5.679,0.0319,109.891,SWI
0.644,SZA,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,8,0.735,0.0521,153947,-5.747,0.0391,88.98,SWI
0.797,Luciano,7sJNeWTXkZCEC7OnFMpGWL,Bamba (feat. Aitch & BIA),10,0.791,0.119,203560,-6.281,0.33,138.026,SWI
0.788,Ed Sheeran,3xWGA8pa0IKFI7IMPri4P0,Shivers,2,0.859,0.281,207853,-2.724,0.0856,141.02,SWI
0.688,Ninho,6RLVnSWFkT7ywpXv0XyRhY,Freestyle LVL UP 1,2,0.676,0.422,114183,-6.984,0.247,180.075,SWI
0.588,ALIZADE,4UySkSnMBKf1PS32agnwxp,24/7,11,0.714,0.00362,186353,-6.262,0.202,169.954,TURK
0.712,Semicenk,10Sa2Mpma0EHWKLuyyrBdq,Geri Dönemedim,3,0.695,0.297,147000,-4.34,0.134,159.943,TURK
0.619,Semicenk,0mYqW8vhiw9rgwSwB21JQz,Canın Sağ Olsun,7,0.686,0.0683,180000,-9.631,0.0303,120.011,TURK
0.556,Simge,4o4kbDP7DMVFPwAf5D5bj9,Aşkın Olayım,5,0.582,0.23,251780,-8.368,0.0414,75.976,TURK
0.711,Heijan,72HD3OMs70hTZlbKVVd1rG,Aynen,1,0.512,0.0815,184284,-11.057,0.124,148.046,TURK
0.793,Semicenk,7p0ODIG60DRkcTiVlJPgck,Yana Yana,8,0.718,0.111,147905,-5.787,0.0609,99.967,TURK
0.701,Sibel Can,4IjSOaCoGkP9Lqd5U8YeP0,Diken Mi Gül Mü?,9,0.568,0.124,208037,-7.499,0.0617,100.008,TURK
0.558,Lvbel C5,4ist5GP5r7UDz9gdsiJmYd,NKBİ X YAPAMAM - Remix,2,0.67,0.0102,182400,-6.813,0.0344,99.999,TURK
0.724,BLOK3,232LbugfZaCUwq82xiELtd,BAYBAY,3,0.569,0.216,191276,-10.431,0.135,145.009,TURK
0.648,BLOK3,2Id54XtcFLHSe0JNfHR45k,YAPTIRICAZ TIRNAKLARINI,10,0.805,0.166,141072,-9.01,0.129,144.065,TURK
0.646,BLOK3,3WCrBnWabeuTk2wr6UwaYV,AFFETMEM,3,0.685,0.586,182117,-11.027,0.0762,142.115,TURK
0.839,Semicenk,7dWOeNUJfixlvUcpZD90YE,Sevecek Sandım,1,0.633,0.36,169221,-4.921,0.117,93.984,TURK
0.444,Velet,4dGAUUU1IoXxxB0fCJYBGL,Gözlerimi Kapattım,2,0.482,0.0433,171008,-10.93,0.0372,79.957,TURK
0.632,Paptircem,3X7Iy2X4NRbb8gbDYb2xVq,Padişahım,5,0.855,0.218,153562,-8.698,0.0493,159.998,TURK
0.69,İrem Derici,2MvC6PUwqLJbM3qluKK5EF,Yaz Gülü,5,0.807,0.00614,187636,-4.866,0.0386,109.981,TURK
0.613,BLOK3,2Nt4eocAv9wi1vHshhSdpF,VUR,1,0.566,0.355,190271,-13.714,0.153,143.011,TURK
0.674,Mabel Matiz,6Trva7pHXIFHRa5QaGLGdK,Fan,8,0.774,0.0935,217680,-7.333,0.0499,95.005,TURK
0.87,Lvbel C5,0TbeXCwQz1oSK5eZVLnEIn,GAZ PEDAL,2,0.75,0.113,145016,-4.902,0.135,119.982,TURK
0.789,cakal,7Ebb2WheOGGauCH2wuQB55,Diyardan Diyara,4,0.703,0.052,149732,-5.437,0.0969,105.037,TURK
0.719,Semicenk,2Pe8d9oClBgLkkz2N35AiN,Unutmak Öyle Kolay Mı Sandın,8,0.643,0.606,144864,-7.001,0.111,91.963,TURK
0.551,Sibel Can,7859Rvo6wXeImidBRL2dUZ,Padişah,5,0.805,0.733,232160,-5.266,0.0629,175.38,TURK
0.66,KÖFN,7toL7Re9rApzIuIFDaLQSe,Bi' Tek Ben Anlarım,7,0.529,0.0828,196250,-10.502,0.0762,96.009,TURK
0.7,Mert Demir,4OH5Cd8ZOI1eSgJSC9PYmU,Antidepresan,11,0.589,0.0297,240125,-9.974,0.0281,100.014,TURK
0.785,UZI,5flH7FY4ledAQboO5a0XQ5,SENIN UGRUNA,1,0.638,0.357,122000,-7.081,0.109,127.058,TURK
0.71,Halodayı,0K2nzvf5Pn6IO0Xyt36iNi,Özür,7,0.52,0.423,135417,-9.2,0.137,143.953,TURK
0.805,cakal,3ctKyKjBeJNtqqGaFNoJX8,HAYRAN KALICAN,10,0.743,0.107,97722,-5.909,0.124,134.998,TURK
0.669,Semicenk,05QuKF12UfS8ReyTQKbs4o,Masal Gibi,10,0.417,0.381,150419,-14.185,0.0655,83.034,TURK
0.663,Mabel Matiz,316cvDPqqrdY6P2hkaqaBl,Aferin,0,0.716,0.303,225700,-7.477,0.0484,140.086,TURK
0.792,Hande Yener,38t5dhK8APbBXzqGpPgTJP,Benden Bir Tane Daha Yok,11,0.672,0.259,139304,-13.181,0.277,97.017,TURK
0.555,Hadise,10SXKV8mddSJm6Dsj0Oe4s,Feryat,7,0.524,0.334,185061,-7.824,0.0543,174.138,TURK
0.849,Heijan,6P5sYzj0nLufLSiLgcnEUA,İmparator,2,0.548,0.125,124716,-11.523,0.441,92.485,TURK
0.807,B4TU INC.,3x8hqraew3LLsZENdhGv3P,MERVE - Masada Chivas,2,0.763,0.481,159112,-3.229,0.0509,126.016,TURK
0.388,Dedublüman,5ATwkalJ9FnLp7Zcvxo1rl,Belki,1,0.496,0.317,163451,-8.707,0.03,183.965,TURK
0.685,UZI,4wLpDd099QT7TmNpMkFIvT,ZOR,4,0.661,0.838,171642,-9.014,0.208,103.964,TURK
0.44,Mavi Gri,3ABGx9FyeEdMCjDR5TyfdV,Ölümle Yaşam Arasında,8,0.624,0.547,176053,-7.12,0.0347,152.185,TURK
0.479,Mavi Gri,13THdxqHT11aSk3G8nUDzZ,Altüst Olmuşum,9,0.527,0.247,202425,-11.482,0.0271,82.933,TURK
0.643,Burak Bulut,0zQ8vXWLqSyBi5bYebveW1,Cano,6,0.56,0.541,161505,-8.437,0.0488,133.064,TURK
0.489,Mabel Matiz,3QopdONAzZHRO1P4UQrNvw,Fırtınadayım,9,0.684,0.122,262166,-5.73,0.0334,109.941,TURK
0.473,Dedublüman,6t18CcJVpnFAoWfcZxiZtk,Sakladığın Bir Şeyler Var,1,0.839,0.19,196800,-7.837,0.0399,100.033,TURK
0.735,Ati242,4HuB9A0O1XwmwTVtTgODm8,25,11,0.743,0.318,210044,-8.21,0.153,120.031,TURK
0.777,Can7,7dC9xFO2FYKmnRwJsa936V,KUM SAATİ,9,0.743,0.0465,116948,-7.065,0.283,139.96,TURK
0.886,DEHA INC.,3HoHBzUrwYNbzXGKfHIRAT,TALIBANA,9,0.567,0.118,158054,-10.684,0.189,123.018,TURK
0.622,KÖFN,6Uaw8GEKP6AxIMNUyi6q6w,Al Aramızdan,6,0.699,0.102,171383,-8.539,0.0404,94.001,TURK
0.857,Sefo,0NJJ31ggDI7aODrLYZQkgV,Veda Saati,1,0.654,0.166,147760,-7.529,0.151,93.997,TURK
0.737,Motive,1MbZ6YY51arGV7mqeAb0y4,10MG,1,0.488,0.595,141968,-9.751,0.196,127.124,TURK
0.369,Dedublüman,4WBMMoqjsofE9fdSXSU41S,Firuze,9,0.858,0.114,195957,-6.574,0.0644,150.035,TURK
0.676,ATE,38QSynLcDBfbETORhSsssH,Diğer Yarım,1,0.758,0.133,142854,-6.92,0.124,95.06,TURK
0.708,Lil Zey,6bZXS4iBLq09KhK6Mr569I,DEFOL,7,0.886,0.0194,173987,-6.068,0.201,145.098,TURK
0.629,RECO,65h8gl5wiNOBjlvQxzlj1i,GİDERSİN ARAYA,1,0.953,0.263,150857,-4.663,0.339,140.12,TURK
0.421,Mavi,5Ll8YoELGiZ3jeoaY3TABg,gözlerindeki ay,10,0.654,0.0157,189333,-7.563,0.0365,90.077,TURK
0.906,kizaru,2PpAAi4RMQKof0Ya3JEJfU,Зеркало,8,0.735,0.0722,152000,-6.147,0.161,150.035,UKR
0.718,Käärijä,5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2,0.791,0.00207,175161,-5.572,0.0447,155.082,UKR
0.773,xxxmanera,5lo91NO6ZaP656Wy28dez1,Скажи мне кто ты,6,0.544,0.0134,118378,-8.309,0.0573,147.935,UKR
0.761,YAKTAK,66Xj2OpnDALdW0G509b9yY,Погляд,9,0.793,0.0908,176727,-4.578,0.0469,110.043,UKR
0.648,Jann,0vbp3qthXlRVsLXTbPrkX1,Gladiator,8,0.785,0.173,211644,-5.73,0.0922,146.025,UKR
0.529,TVORCHI,155yInH5aDNEI1MkcX6NNk,Heart of Steel - Eurovision Version,8,0.523,0.00738,158462,-7.837,0.0466,78.088,UKR
0.729,INTERWORLD,3J5y9v6vK5ginTnMroJ1Nn,METAMORPHOSIS 3,1,0.85,0.101,128016,-4.317,0.0586,119.997,UKR
0.527,SadSvit,61BaxM1NIcadLu3gtWm2uT,Силуети,8,0.861,0.0155,177346,-6.73,0.0388,77.498,UKR
0.691,Parfeniuk,0vByMmR3Y8MBorEEE5Pmie,Відриваючись,9,0.68,0.53,149832,-6.478,0.0426,125.033,UKR
0.747,YAKTAK,3gH5vuIvlmzHQkPGmbkXND,Порічка,11,0.711,0.348,159000,-5.448,0.0645,125.487,UKR
0.666,Pepel Nahudi,7FbLIFBTQiSu1bHP3BQoWl,Заново завоевать,2,0.505,0.00674,112385,-8.303,0.0515,130.005,UKR
0.72,Wellboy,6gtK39SLszESqJFu2SkId3,Додому,7,0.674,0.125,92075,-7.344,0.0828,76.617,UKR
0.292,Kill Eva,4rhFCNBhQwQmrNzN6WcPTQ,Psycho Dreams (Sped Up),5,0.603,0.000788,123333,-5.711,0.045,158.061,UKR
0.698,SHUMEI,0LydTnU3RQKbgMCKFWQ5nS,Буревіями,5,0.51,0.464,227560,-6.268,0.0423,129.979,UKR
0.826,Skofka,4Yzlz45QgjUKZmN2KrK4AP,Чути гімн,9,0.4,0.439,148193,-12.597,0.316,120.047,UKR
0.545,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,3,0.779,0.243,183375,-6.235,0.0751,150.002,UKR
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,UKR
0.593,INTERWORLD,2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,7,0.641,0.426,142839,-12.727,0.0992,175.014,UKR
0.587,madk1d,5OINAHhtxYnLi62jWszSNs,Толпы,1,0.92,0.00119,90430,-4.279,0.483,162.612,UKR
0.643,xxxmanera,21LIoC4ZxT3F8xq9gidNbX,Never Broke Again,1,0.573,0.0126,108069,-6.992,0.0466,139.94,UKR
0.73,ThxSoMch,1N8TTK1Uoy7UvQNUazfUt5,SPIT IN MY FACE!,8,0.785,0.0464,147875,-6.512,0.0554,94.094,UKR
0.869,DOROFEEVA,7krNeHssTmY3ijTox4OBbD,Щоб не було,11,0.456,0.681,110526,-8.533,0.497,114.136,UKR
0.743,glichery,3VvcKToPY3diGRjERt8NvD,Sea Of Problems,7,0.684,0.00335,110625,-10.807,0.033,127.996,UKR
0.713,Skofka,16buytNF31fLKzDP9q7ZEg,Погані сусіди,0,0.492,0.404,173143,-8.043,0.0314,140.057,UKR
0.721,Artem Pivovarov,7tHooYkoaE0myuzkPjyNHX,Очі,1,0.864,0.0811,199387,-3.058,0.0676,106.0,UKR
0.689,Joker Out,14ibwN44PVKuvEqLiaNkKu,Carpe Diem,1,0.663,0.00906,165703,-8.778,0.0427,131.936,UKR
0.563,Alessandra,14LdhxElpZS0rKVV4nxtdA,Queen of Kings,4,0.908,0.0696,147980,-4.25,0.0868,125.972,UKR
0.712,Kordhell,6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,10,0.972,0.00547,145000,-0.514,0.112,119.966,UKR
0.579,LOVV66,2t33vDAERvsbqTLQuphuwA,МАЙ МАЙ,6,0.648,0.0492,109714,-5.765,0.0487,139.985,UKR
0.711,VovaZiLvova,7uHFrsclJjAhONLcc8grZU,Шукав тебе. Знайшов тебе,0,0.6,0.419,168000,-10.639,0.141,112.126,UKR
0.93,YAKTAK,5F9CLUvuRyku0ZdT4ljPQt,Чекає вдома (feat. DOVI),11,0.652,0.477,169870,-4.541,0.133,122.04,UKR
0.772,KOLA,20SSuP71R4A88qHQu4BKY6,Біля серця,6,0.536,0.577,136500,-5.586,0.0938,79.962,UKR
0.588,Після Дощу,2R8CylfWLqBcejsXu2mdcW,Хочеш,11,0.593,0.0897,147973,-7.975,0.0382,147.953,UKR
0.46,The Hardkiss,73yFhVfJGEuFbLcJlXvysO,Маяк,11,0.615,0.00172,206747,-6.751,0.0293,104.941,UKR
0.676,YAKTAK,714gZqwzaj9MrjyDGPWq1c,Вродлива,2,0.545,0.419,150638,-9.645,0.0483,94.027,UKR
0.371,Artem Pivovarov,0pWMr82unREASQGFJrrI5S,Маніфест,1,0.855,0.0143,120427,-6.415,0.44,101.047,UKR
0.403,ENLEO,6JrGELYUIbZvBV74j4Q5LN,інша любов,4,0.557,0.294,248000,-9.496,0.0502,120.122,UKR
0.859,KALUSH,7kKTYTHULdERuHGCkVyLVD,Додому (feat. Skofka),5,0.548,0.455,216000,-7.831,0.0432,119.985,UKR
0.958,KALUSH,3EkGH0yreaWUFAXBil8rmH,Файна (feat. Skofka),5,0.495,0.0299,156429,-6.476,0.0673,111.994,UKR
0.654,SadSvit,4MQmxIxM5CXKjdq4IrCWhd,Касета,10,0.743,0.294,144236,-7.19,0.0315,169.98,UKR
0.743,Scally Milano,5mE3uSxYQu5QfCyPVubftA,Дай Мне Шанс,8,0.504,0.138,140800,-9.005,0.272,149.986,UKR
0.489,Nirvana,0gucTLf7trAf37Ua1uAyAu,Smells Like Teen Spirit - Remastered,1,0.918,3.53e-05,300893,-4.502,0.0554,116.731,UKR
0.815,(G)I-DLE,4uOBL4DDWWVx4RhYKlPbPC,Queencard,4,0.834,0.0327,161240,-2.828,0.0475,129.989,UKR
0.782,SKYLERR,5u6TLP2prHSvtKi0SPUKFI,Хвилями,0,0.761,0.159,149585,-6.288,0.0896,99.996,UKR
0.772,Imagine Dragons,54ipXppHLA8U4yqpOFTUhr,Bones,5,0.75,0.0201,165265,-3.67,0.0455,114.061,UKR
0.793,alyona alyona,4QbAOvKJMIx22HvGqkFBmM,Не втратимо зв'язок,9,0.707,0.328,148537,-4.367,0.12,81.977,UKR
0.66,100лиця,4N822HhhcRrVKuX3Ni9L0T,Чорнобрива,0,0.717,0.169,133305,-7.892,0.0846,94.981,UKR
0.588,g3ox_em,7mLWNwcvwRdEviz6SfYp8A,GigaChad Theme - Phonk House Version,9,0.496,0.00166,146274,-5.947,0.0417,128.001,UKR
0.578,Mr.Kitty,5FkJHVudUByVjanCqFXRql,After Dark,8,0.6,0.0677,257147,-10.491,0.0322,140.021,UKR
0.497,ooes,0K5arhAxYWj7QxFhpKJe6z,последнее лето,0,0.661,0.515,137739,-7.364,0.0517,172.507,UKR
