danceability,artist_name,song_id,track_name,key,energy,acousticness,duration_ms,loudness,speechiness,tempo,pais
0.526,Metro Boomin,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],5,0.606,0.152,182667,-5.3,0.259,116.622,CAN
0.586,The Weeknd,2LBqCSwhJGcFQeTHMVGwy3,Die For You,1,0.525,0.111,260253,-7.163,0.0615,133.629,CAN
0.684,Miguel,0JXXNGljqupsJaZsgSbMZV,Sure Thing,11,0.607,0.0267,195373,-8.127,0.1,81.001,CAN
0.712,Sam Smith,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),2,0.463,0.011,156943,-7.399,0.0797,131.199,CAN
0.486,Lil Uzi Vert,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,11,0.545,0.0652,123891,-7.924,0.0336,150.187,CAN
0.642,Taylor Swift,7KokYm8cMIXCsGVmUvKtqf,Karma,8,0.62,0.0734,204852,-7.091,0.0666,90.02,CAN
0.575,The Weeknd,4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,1,0.5,0.227,232857,-7.594,0.0707,67.033,CAN
0.684,Metro Boomin,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),7,0.671,0.189,199920,-4.392,0.0464,88.048,CAN
0.645,Tory Lanez,3azJifCSqg9fRij2yKIbWz,The Color Violet,6,0.534,0.157,226467,-10.8,0.0479,105.02,CAN
0.761,Glass Animals,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,11,0.525,0.44,238805,-6.9,0.0944,80.87,CAN
0.793,Ed Sheeran,3p7XQpdt8Dr6oMXSvRZ9bg,Eyes Closed,11,0.52,0.246,194926,-7.457,0.0696,107.014,CAN
0.642,Kali Uchis,0JmnkIqdlnUzPaf8sqBRs3,Moonlight,7,0.706,0.518,187723,-6.872,0.052,136.851,CAN
0.716,Kendrick Lamar,2HbKqm4o0w5wEeEFXm2sD4,Money Trees,7,0.531,0.0703,386907,-7.355,0.122,71.994,CAN
0.602,David Guetta,3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,7,0.91,0.00126,140018,-3.404,0.0308,127.944,CAN
0.559,SZA,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,5,0.551,0.141,201800,-7.231,0.132,143.008,CAN
0.613,Morgan Wallen,1rXq0uoV4KTgRN64jXzIxo,One Thing At A Time,7,0.914,0.00522,206865,-5.153,0.03,141.978,CAN
0.582,Bailey Zimmerman,1TE8AAk9koG0UJco6ZAUfx,Rock and A Hard Place,1,0.568,0.577,207541,-7.3,0.0275,121.991,CAN
0.538,RAYE,5mHdCZtVyb4DcJw8799hZp,Escapism.,2,0.742,0.138,272373,-5.355,0.114,96.107,CAN
0.668,Eslabon Armado,3qQbCzHBycnDpGskqOWY0E,Ella Baila Sola,5,0.758,0.483,165671,-5.176,0.0332,147.989,CHI
0.569,Grupo Frontera,6pD0ufEQq0xdHSsRbg9LBK,un x100to,6,0.724,0.228,194563,-4.076,0.0474,83.118,CHI
0.859,Feid,6XSqqQIy7Lm7SnwxS4NrGx,Classy 101,11,0.658,0.145,195987,-4.79,0.159,100.065,CHI
0.645,Nickoog Clk,5DoGJMtInwrPZrzyKnuqMi,XQ TAN SOLA?,0,0.757,0.0073,200074,-5.563,0.0522,92.996,CHI
0.812,Yng Lvcas,2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,2,0.479,0.213,234353,-5.678,0.333,169.922,CHI
0.72,KAROL G,0DWdj2oZMBFSzRsi2Cvfzf,TQG,4,0.63,0.673,199440,-3.547,0.277,179.974,CHI
0.839,Pailita,6aiFYVWZZVVckJEfvdmiu8,Venga Pa' Acá,7,0.754,0.0211,165500,-6.05,0.108,99.014,CHI
0.786,El Jordan 23,2l58pc9aJRjkoj5RcesCJF,BELLAKITA,1,0.362,0.0167,88000,-7.3,0.465,196.024,CHI
0.735,Jairo Vera,2fXKhkTskJr2zi7iZJmDOq,MADRID,5,0.847,0.021,195135,-3.672,0.0441,100.803,CHI
0.499,Big One,3tiJUOfAEqIrLFRQgGgdoY,Un Finde | CROSSOVER #2,11,0.519,0.109,163788,-8.199,0.0595,192.147,CHI
0.783,Yandel,4FAKtPVycI4DxoOHC01YqD,Yandel 150,6,0.729,0.0492,216148,-3.549,0.0691,167.968,CHI
0.897,Jere Klein,5iaGRmDzm4aPhttaOEK8OD,Donde?,0,0.49,0.01,162638,-6.587,0.0924,95.989,CHI
0.834,King Savagge,5Q9WL6KjOioqfqJdX2W72I,2 Hielos,10,0.628,0.0727,194214,-8.682,0.11,104.975,CHI
0.874,Lucky Brown,6XLOKUNpCZRkWAKfEDeArF,Toda Guapa,5,0.533,0.00924,155275,-7.244,0.056,100.014,CHI
0.663,Jere Klein,3th0luN7pe8n10lHJDIDkg,Ram,7,0.779,0.00203,123434,-6.348,0.0482,92.935,CHI
0.823,Feid,3Gs7mVfWKl567mjozgxmXv,Niña Bonita,7,0.615,0.104,187653,-4.19,0.147,90.952,CHI
0.794,KAROL G,4NoOME4Dhf4xgxbHDT7VGe,X SI VOLVEMOS,1,0.807,0.334,200120,-3.447,0.326,178.003,CHI
0.901,Ozuna,1zsPaEkglFvxjAhrM8yhpr,Hey Mor,1,0.589,0.00302,196600,-6.713,0.289,98.002,CHI
0.729,Jere Klein,447CO62bX92cmh13R0DAnk,Ya No Pienso en Ti,10,0.638,0.00484,133865,-7.041,0.0507,95.938,CHI
0.768,ROSALÍA,609E1JCInJncactoMmkDon,BESO,5,0.644,0.736,194543,-6.671,0.136,95.05,CHI
0.866,FloyyMenor,0MoTNY46hAvSVq2CdN1xHk,Pa La Europa,7,0.482,0.001,219754,-9.208,0.333,96.967,CHI
0.903,El Jordan 23,6sOSd3PYqy3UnSXF5r0MvN,SHERATON,9,0.713,0.209,92473,-4.7,0.139,98.027,CHI
0.69,ITHAN NY,4g79mlIRCMtOvi1ZJVpq3t,Millonarios Juntos,11,0.686,0.00463,182779,-5.14,0.0817,177.869,CHI
0.8,Nickoog Clk,0zvrARWIZQD5M4WWH8mhsX,Glocko,4,0.852,0.0184,192044,-5.502,0.114,100.033,CHI
0.624,Anuel AA,1VsHc0qIeyjYOyvN5HIEQG,Mejor Que Yo,1,0.655,0.18,242697,-4.177,0.0547,178.083,CHI
0.752,Jere Klein,54JDCisyVD6GxD21XR1xg7,Ibiza,10,0.737,0.195,221457,-5.519,0.186,96.003,CHI
0.781,Chencho Corleone,4k7CNPArKLf4QuvGfMeHDk,Un Cigarrillo,6,0.774,0.133,184267,-4.477,0.187,175.956,CHI
0.734,Jairo Vera,6YNzvCsLwAJ4xZjdK9qk3r,"Te Extraño a Lo Vio (feat. Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey) - Remix",10,0.728,0.138,483684,-6.218,0.0435,93.996,CHI
0.527,Gino Mella,6P3e7ieiYq8ZITkkmW2Uim,Viviendo El Proceso <3,8,0.62,0.203,121851,-6.574,0.0637,93.983,CHI
0.523,KAROL G,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,0,0.477,0.855,164387,-6.786,0.392,79.921,CHI
0.748,Shakira,7txjUEY6McJDJKqIo1Rxjp,Acróstico,11,0.478,0.837,170786,-8.886,0.121,143.866,CHI
0.865,Feid,2CeKVsFFXG4QzA415QygGb,Feliz Cumpleaños Ferxxo,5,0.573,0.0863,155960,-5.501,0.0678,94.999,CHI
0.871,Jairo Vera,7Am9Us7Lub64dgaJ3jCeL7,Con Puras de 25,4,0.638,0.0471,138462,-5.5,0.0672,99.956,CHI
0.835,Manuel Turizo,3tt9i3Hhzq84dPS8H7iSiJ,La Bachata,7,0.679,0.583,162638,-5.329,0.0364,124.98,CHI
0.908,Marcianeke,5MxnvIBS4UMUpbZUKQsuNA,Muñeca,0,0.717,0.0934,182604,-6.161,0.132,96.173,CHI
0.629,Jimin,3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,7,0.733,0.0025,212241,-5.445,0.0419,120.001,CHI
0.913,TINI,04ndZkbKGthTgYSv3xS7en,Cupido,9,0.584,0.521,174370,-5.263,0.223,119.873,CHI
0.743,Feid,0CYTGMBYkwUxrj1MWDLrC5,CHORRITO PA LAS ANIMAS,8,0.831,0.114,168133,-4.042,0.0584,95.975,CHI
0.818,Anuel AA,3XjvMZqm2AQ8thMCD6w9w2,Mas Rica Que Ayer,11,0.666,0.343,199149,-5.319,0.0759,93.95,CHI
0.838,Taiu,7MVIfkyzuUmQ716j8U7yGR,Rara Vez,5,0.708,0.176,128677,-4.668,0.166,119.984,CHI
0.709,Feid,0T2pB7P1VdXPhLdQZ488uH,Normal,4,0.56,0.034,171880,-4.867,0.171,170.082,CHI
0.683,Eladio Carrion,0PB0O24JqAuNdOAFVJljMS,Coco Chanel,2,0.764,0.0427,160325,-5.995,0.0441,149.949,CHI
0.463,Ke Personajes,1AX4aybSRyXHWrjg27wTFE,Pobre Corazón - En Vivo,10,0.84,0.0445,198931,-4.781,0.0475,91.038,CHI
0.461,Gabo El Chamaquito,5zRPfjD3qUsog7tAcAMpWr,Los Rockstars,10,0.706,0.0531,223367,-7.71,0.104,96.879,CHI
0.712,Cris Mj,3bclq6OXFKMmFaUoFLbO8E,Su Altura,1,0.704,0.152,181044,-6.22,0.0341,95.99,CHI
0.758,Gino Mella,72d8QGh77awoqnxiAOFRMI,TE EXO DE MENOS :(,9,0.661,0.179,151117,-6.134,0.0546,94.009,CHI
0.838,LiL CaKe,1DxEbt6OSbrkRthk6pjZue,MERCHO,6,0.79,0.431,161452,-1.602,0.108,92.927,CHI
0.736,Kidd Voodoo,6ECqgyhDZcf6fqlJhSTRhP,Fashion Girl - Remix,0,0.764,0.185,191020,-3.77,0.0541,97.987,CHI
0.791,Jere Klein,7wGy7XfvDC7PRNtMQkHVuN,Mandame Tu Ubi,10,0.644,0.101,119835,-6.603,0.0651,100.935,CHI
0.784,Peso Pluma,2mpoNBkngUEwnaKoBhZ0vl,PRC,7,0.826,0.0965,184066,-6.34,0.0538,138.078,CHI
0.668,Eslabon Armado,3qQbCzHBycnDpGskqOWY0E,Ella Baila Sola,5,0.758,0.483,165671,-5.176,0.0332,147.989,COL
0.859,Feid,6XSqqQIy7Lm7SnwxS4NrGx,Classy 101,11,0.658,0.145,195987,-4.79,0.159,100.065,COL
0.569,Grupo Frontera,6pD0ufEQq0xdHSsRbg9LBK,un x100to,6,0.724,0.228,194563,-4.076,0.0474,83.118,COL
0.783,Yandel,4FAKtPVycI4DxoOHC01YqD,Yandel 150,6,0.729,0.0492,216148,-3.549,0.0691,167.968,COL
0.812,Yng Lvcas,2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,2,0.479,0.213,234353,-5.678,0.333,169.922,COL
0.823,Feid,3Gs7mVfWKl567mjozgxmXv,Niña Bonita,7,0.615,0.104,187653,-4.19,0.147,90.952,COL
0.743,Feid,0CYTGMBYkwUxrj1MWDLrC5,CHORRITO PA LAS ANIMAS,8,0.831,0.114,168133,-4.042,0.0584,95.975,COL
0.901,Ozuna,1zsPaEkglFvxjAhrM8yhpr,Hey Mor,1,0.589,0.00302,196600,-6.713,0.289,98.002,COL
0.72,KAROL G,0DWdj2oZMBFSzRsi2Cvfzf,TQG,4,0.63,0.673,199440,-3.547,0.277,179.974,COL
0.748,Shakira,7txjUEY6McJDJKqIo1Rxjp,Acróstico,11,0.478,0.837,170786,-8.886,0.121,143.866,COL
0.865,Feid,2CeKVsFFXG4QzA415QygGb,Feliz Cumpleaños Ferxxo,5,0.573,0.0863,155960,-5.501,0.0678,94.999,COL
0.523,KAROL G,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,0,0.477,0.855,164387,-6.786,0.392,79.921,COL
0.709,Feid,0T2pB7P1VdXPhLdQZ488uH,Normal,4,0.56,0.034,171880,-4.867,0.171,170.082,COL
0.624,Anuel AA,1VsHc0qIeyjYOyvN5HIEQG,Mejor Que Yo,1,0.655,0.18,242697,-4.177,0.0547,178.083,COL
0.794,KAROL G,4NoOME4Dhf4xgxbHDT7VGe,X SI VOLVEMOS,1,0.807,0.334,200120,-3.447,0.326,178.003,COL
0.835,Manuel Turizo,3tt9i3Hhzq84dPS8H7iSiJ,La Bachata,7,0.679,0.583,162638,-5.329,0.0364,124.98,COL
0.757,Mora,5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,5,0.789,0.307,202174,-3.46,0.0583,91.911,COL
0.887,Arcángel,2mnXxnrX5vCGolNkaFvVeM,La Jumpa,9,0.234,0.111,196800,-14.52,0.178,140.02,COL
0.683,Eladio Carrion,0PB0O24JqAuNdOAFVJljMS,Coco Chanel,2,0.764,0.0427,160325,-5.995,0.0441,149.949,COL
0.705,Feid,1sbNEFiURUYfy024cJX8JG,Ferxxo 100,8,0.562,0.257,167760,-3.378,0.0674,163.893,COL
0.92,KAROL G,505v13epFXodT9fVAJ6h8k,AMARGURA,6,0.696,0.183,170480,-3.356,0.0742,106.966,COL
0.784,Peso Pluma,2mpoNBkngUEwnaKoBhZ0vl,PRC,7,0.826,0.0965,184066,-6.34,0.0538,138.078,COL
0.651,Feid,3eqCJfgJJs8iKx49KO12s3,REMIX EXCLUSIVO,5,0.557,0.0358,206947,-5.466,0.204,87.063,COL
0.768,ROSALÍA,609E1JCInJncactoMmkDon,BESO,5,0.644,0.736,194543,-6.671,0.136,95.05,COL
0.87,KAROL G,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,1,0.517,0.576,207627,-7.918,0.0475,111.002,COL
0.911,Bad Bunny,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,1,0.712,0.0901,178567,-5.105,0.0817,92.005,COL
0.647,Bad Bunny,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,3,0.686,0.08,258299,-5.745,0.0413,79.928,COL
0.772,Natanael Cano,1lRtH4FszTrwwlK5gTSbXO,AMG,11,0.73,0.152,174943,-6.657,0.0972,136.175,COL
0.841,Plan B,3KZCP2StVGdWkOKyRZNWA4,Es un Secreto,6,0.774,0.117,192120,-4.963,0.0421,95.006,COL
0.621,Bizarrap,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",2,0.782,0.0125,198938,-5.548,0.044,128.033,COL
0.826,Wolfine,4aEOz6ZpXh3wF4FOdJHOPV,Escápate Conmigo - Remix,8,0.881,0.191,167419,-7.755,0.0974,93.997,COL
0.838,Taiu,7MVIfkyzuUmQ716j8U7yGR,Rara Vez,5,0.708,0.176,128677,-4.668,0.166,119.984,COL
0.801,Bad Bunny,5Eax0qFko2dh7Rl2lYs3bx,Efecto,7,0.475,0.141,213061,-8.797,0.0516,98.047,COL
0.647,Feid,3PpWCS95gDUDRPko3u1MZ9,Prohibidox,1,0.801,0.0451,166253,-2.946,0.249,180.108,COL
0.778,Bizarrap,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",2,0.632,0.274,218289,-5.6,0.0493,122.104,COL
0.777,Peso Pluma,7Lkxvfl2rkNYWS4kBDCQtN,Las Morras,9,0.841,0.312,155173,-4.641,0.0407,133.007,COL
0.957,KAROL G,16dUQ4quIHDe4ZZ0wF1EMN,CAIRO,5,0.677,0.483,198667,-3.979,0.292,115.0,COL
0.811,Ryan Castro,1JpzJfxjHGFUyTHXLZidok,Monastery,5,0.5,0.104,189333,-6.717,0.0976,178.017,COL
0.781,Chencho Corleone,4k7CNPArKLf4QuvGfMeHDk,Un Cigarrillo,6,0.774,0.133,184267,-4.477,0.187,175.956,COL
0.721,Fresto Music,4dyzxv5SsdBtunuU3qj7Ti,Me Hace Daño Verte,9,0.929,0.568,300792,-2.366,0.0646,89.902,COL
0.676,Feid,6RvdPXkp63MIt9oNFJBRIz,Mxfix G5,4,0.636,0.0941,154520,-6.554,0.0727,101.975,COL
0.892,Ñengo Flow,54ELExv56KCAB4UP9cOCzC,Gato de Noche,8,0.662,0.169,227013,-3.894,0.162,93.976,COL
0.807,Peso Pluma,2VzCjpKvPB1l1tqLndtAQa,Por las Noches,0,0.595,0.31,239845,-7.19,0.0325,92.491,COL
0.815,Tego Calderón,5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,1,0.856,0.4,151667,-3.825,0.122,91.995,COL
0.469,Eladio Carrion,3qXZqXGniqNt3PK2CBSZgM,Si La Calle Llama - Remix,10,0.639,0.564,240000,-5.381,0.32,172.37,COL
0.754,J Balvin,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,7,0.646,0.152,242573,-5.795,0.317,176.089,COL
0.817,Don Omar,69Ej1xrGjOcHvIMtMKxK0G,Dile,4,0.714,0.184,204600,-7.501,0.141,94.001,COL
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,COL
0.775,Yng Lvcas,6odrHMSLjP3aOXC4ipKUC6,La Bebe,7,0.465,0.609,223993,-8.365,0.365,169.781,COL
0.751,Grupo Niche,1JXcB149QtbcIpDUA6YZOB,Algo Que Se Quede,2,0.722,0.457,220135,-4.197,0.0506,140.043,COL
0.569,Grupo Frontera,6pD0ufEQq0xdHSsRbg9LBK,un x100to,6,0.724,0.228,194563,-4.076,0.0474,83.118,DOM
0.668,Eslabon Armado,3qQbCzHBycnDpGskqOWY0E,Ella Baila Sola,5,0.758,0.483,165671,-5.176,0.0332,147.989,DOM
0.683,Eladio Carrion,0PB0O24JqAuNdOAFVJljMS,Coco Chanel,2,0.764,0.0427,160325,-5.995,0.0441,149.949,DOM
0.859,Feid,6XSqqQIy7Lm7SnwxS4NrGx,Classy 101,11,0.658,0.145,195987,-4.79,0.159,100.065,DOM
0.783,Yandel,4FAKtPVycI4DxoOHC01YqD,Yandel 150,6,0.729,0.0492,216148,-3.549,0.0691,167.968,DOM
0.887,Arcángel,2mnXxnrX5vCGolNkaFvVeM,La Jumpa,9,0.234,0.111,196800,-14.52,0.178,140.02,DOM
0.72,KAROL G,0DWdj2oZMBFSzRsi2Cvfzf,TQG,4,0.63,0.673,199440,-3.547,0.277,179.974,DOM
0.911,Bad Bunny,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,1,0.712,0.0901,178567,-5.105,0.0817,92.005,DOM
0.901,Ozuna,1zsPaEkglFvxjAhrM8yhpr,Hey Mor,1,0.589,0.00302,196600,-6.713,0.289,98.002,DOM
0.768,ROSALÍA,609E1JCInJncactoMmkDon,BESO,5,0.644,0.736,194543,-6.671,0.136,95.05,DOM
0.844,Donaty,2FrcdIdoHSyzdgPcAoOEEC,Empaquetate,9,0.676,0.556,147458,-5.85,0.434,117.939,DOM
0.818,Anuel AA,3XjvMZqm2AQ8thMCD6w9w2,Mas Rica Que Ayer,11,0.666,0.343,199149,-5.319,0.0759,93.95,DOM
0.865,Feid,2CeKVsFFXG4QzA415QygGb,Feliz Cumpleaños Ferxxo,5,0.573,0.0863,155960,-5.501,0.0678,94.999,DOM
0.743,Feid,0CYTGMBYkwUxrj1MWDLrC5,CHORRITO PA LAS ANIMAS,8,0.831,0.114,168133,-4.042,0.0584,95.975,DOM
0.801,Bad Bunny,5Eax0qFko2dh7Rl2lYs3bx,Efecto,7,0.475,0.141,213061,-8.797,0.0516,98.047,DOM
0.794,KAROL G,4NoOME4Dhf4xgxbHDT7VGe,X SI VOLVEMOS,1,0.807,0.334,200120,-3.447,0.326,178.003,DOM
0.624,Anuel AA,1VsHc0qIeyjYOyvN5HIEQG,Mejor Que Yo,1,0.655,0.18,242697,-4.177,0.0547,178.083,DOM
0.614,Jezzy,04NOkdNPJx9l134EmPEC8a,Ubicacion y Foto,6,0.799,0.372,123141,-1.818,0.405,174.47,DOM
0.812,Yng Lvcas,2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,2,0.479,0.213,234353,-5.678,0.333,169.922,DOM
0.523,KAROL G,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,0,0.477,0.855,164387,-6.786,0.392,79.921,DOM
0.778,Bizarrap,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",2,0.632,0.274,218289,-5.6,0.0493,122.104,DOM
0.835,Manuel Turizo,3tt9i3Hhzq84dPS8H7iSiJ,La Bachata,7,0.679,0.583,162638,-5.329,0.0364,124.98,DOM
0.709,Feid,0T2pB7P1VdXPhLdQZ488uH,Normal,4,0.56,0.034,171880,-4.867,0.171,170.082,DOM
0.469,Eladio Carrion,3qXZqXGniqNt3PK2CBSZgM,Si La Calle Llama - Remix,10,0.639,0.564,240000,-5.381,0.32,172.37,DOM
0.712,Eladio Carrion,2lmWwBLVJ2P0HX491zkYws,Mbappe,7,0.684,0.548,147692,-4.887,0.0512,130.038,DOM
0.748,Shakira,7txjUEY6McJDJKqIo1Rxjp,Acróstico,11,0.478,0.837,170786,-8.886,0.121,143.866,DOM
0.647,Bad Bunny,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,3,0.686,0.08,258299,-5.745,0.0413,79.928,DOM
0.823,Feid,3Gs7mVfWKl567mjozgxmXv,Niña Bonita,7,0.615,0.104,187653,-4.19,0.147,90.952,DOM
0.747,AC music Promotions,72PIdzgfsz1PTBrVA3N5sT,Drunk,0,0.461,0.00386,156750,-10.7,0.0533,95.003,DOM
0.603,Eladio Carrion,1AOPHC5whvr8K359BZu4kp,Triste Verano,1,0.683,0.212,212375,-5.262,0.154,171.873,DOM
0.791,Jey One,7lRoOdRCLZfE5rbSQ9wQz0,Gemelo,8,0.721,0.216,132000,-3.408,0.355,150.247,DOM
0.892,Ñengo Flow,54ELExv56KCAB4UP9cOCzC,Gato de Noche,8,0.662,0.169,227013,-3.894,0.162,93.976,DOM
0.838,Taiu,7MVIfkyzuUmQ716j8U7yGR,Rara Vez,5,0.708,0.176,128677,-4.668,0.166,119.984,DOM
0.774,Yailin la Mas Viral,79IcxcNr3Ddgwi5ux9UiAQ,Solo Tu Y Yo,11,0.759,0.398,148000,-4.8,0.0552,121.94,DOM
0.953,Ceky Viciny,29HgbakZR31tVTvmXGPuTs,Oh Oh Oh - Veo Veo,11,0.848,0.473,134529,-1.136,0.0912,116.039,DOM
0.824,El Alfa,5b5qsm7AO27JZ6osmKTshX,ABLOH,8,0.671,0.0444,187643,-4.208,0.207,157.049,DOM
0.87,KAROL G,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,1,0.517,0.576,207627,-7.918,0.0475,111.002,DOM
0.707,Jey One,7Lq6O09reN4j1nNtgk34jP,Socorro,7,0.686,0.0691,145345,-2.483,0.346,115.959,DOM
0.836,Rauw Alejandro,1aUq8rjW1EwkAkMri4VfJy,LOKERA,11,0.826,0.213,197101,-2.66,0.0461,102.025,DOM
0.563,Dilon Baby,0QzZqrEZ4FpviHkpafy5lQ,Mi Flaca,9,0.789,0.121,110500,-1.216,0.394,178.525,DOM
0.667,Rauw Alejandro,2I0aHZjCXh6UjMHIOqugYF,TAMO EN NOTA,1,0.81,0.0922,180060,-2.801,0.344,121.373,DOM
0.866,Crisaint,735cZol6v4M4WZmBI9s9Ot,TRASNOCHAO,4,0.508,0.441,175253,-4.961,0.1,94.974,DOM
0.754,J Balvin,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,7,0.646,0.152,242573,-5.795,0.317,176.089,DOM
0.804,Bad Bunny,6Xom58OOXk2SoU711L2IXO,Moscow Mule,5,0.674,0.294,245940,-5.453,0.0333,99.968,DOM
0.621,Bizarrap,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",2,0.782,0.0125,198938,-5.548,0.044,128.033,DOM
0.796,Jhayco,4aJzxp3gimtAdgJn3DL776,Mami Chula,7,0.701,0.215,220600,-3.599,0.0447,119.986,DOM
0.65,Bad Bunny,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,5,0.715,0.0993,243717,-5.198,0.253,106.672,DOM
0.863,Bulin 47,1dnlWBC8oXaxzDQWtDxies,Po Po Po,8,0.641,0.186,170920,-6.113,0.574,115.906,DOM
0.821,Eladio Carrion,5GZ4tx6VZxM7V4IQtSJFyx,El Hokage,2,0.594,0.403,125125,-5.601,0.316,126.027,DOM
0.659,Flow 28,4k869Bb2tOOH1l4HpIQK5D,Se Comenta,9,0.875,0.344,179125,-2.187,0.376,114.981,DOM
0.54,JIN,0h7QMc9ZRzA9QJrbEHytn2,The Astronaut,5,0.761,0.00446,282463,-5.356,0.0311,124.988,EAU
0.783,FIFTY FIFTY,7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,11,0.592,0.435,174253,-8.332,0.0331,120.018,EAU
0.644,SZA,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,8,0.735,0.0521,153947,-5.747,0.0391,88.98,EAU
0.799,Rema,1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),11,0.802,0.429,239318,-5.196,0.0371,107.008,EAU
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,EAU
0.715,Metro Boomin,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),1,0.62,0.417,221520,-6.005,0.0484,97.95,EAU
0.696,PinkPantheress,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a Liar Pt. 2,5,0.809,0.252,131013,-8.254,0.05,132.962,EAU
0.573,Libianca,26b3oVLrRUaaybJulow9kz,People,10,0.422,0.551,184791,-7.621,0.0678,124.357,EAU
0.52,Harry Styles,4Dvkj6JhhA12EX05fT7y2e,As It Was,6,0.731,0.342,167303,-5.338,0.0557,173.93,EAU
0.575,The Weeknd,4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,1,0.5,0.227,232857,-7.594,0.0707,67.033,EAU
0.881,Charlie Puth,5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),2,0.592,0.619,154487,-4.898,0.0324,101.058,EAU
0.684,Metro Boomin,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),7,0.671,0.189,199920,-4.392,0.0464,88.048,EAU
0.571,Metro Boomin,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),1,0.549,0.18,194787,-7.38,0.404,119.497,EAU
0.586,The Weeknd,2LBqCSwhJGcFQeTHMVGwy3,Die For You,1,0.525,0.111,260253,-7.163,0.0615,133.629,EAU
0.679,The Weeknd,7MXVkk9YMctZqd1Srtv4MB,Starboy,7,0.587,0.141,230453,-7.015,0.276,186.003,EAU
0.551,Stephen Sanchez,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,10,0.55,0.777,176440,-5.339,0.0286,101.19,EAU
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,EAU
0.637,Taylor Swift,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,4,0.643,0.13,200690,-6.571,0.0519,97.008,EAU
0.733,Chris Brown,5IgjP7X4th6nMNDh4akUHb,Under The Influence,9,0.69,0.0635,184613,-5.529,0.0427,116.992,EAU
0.515,JVKE,5odlY52u43F5BjByhxg7wg,golden hour,4,0.593,0.653,209260,-4.801,0.0322,94.467,EAU
0.737,sped up 8282,3B228N0GxfUCwPyfNcJxps,Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,5,0.725,0.417,145200,-7.989,0.0414,144.069,EAU
